date,season,location,time,reef_zone,lat,lon,reef_name,reef,Fistularia commersonii,fish,abundance,size,visibility,temp,comments,Distribution,a,b,first_maturity, reef_fidelity,comments
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Pomadasys stridens,1,1500,6,13.5,26.5,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Pomadasys stridens,1,1500,8,13.5,26.5,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Pomadasys stridens,1,500,8,13.5,26.5,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Pomadasys stridens,1,200,7,13.5,26.5,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Pomadasys stridens,1,300,7,13.5,26.5,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Pomadasys stridens,1,1000,7,13.5,26.5,,Indo-Pacific,0.0049,3.406,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Scorpaena maderensis,1,5,7,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Scorpaena maderensis,1,3,6,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Scorpaena maderensis,1,5,6,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Scorpaena maderensis,1,2,6,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Scorpaena maderensis,1,5,4,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Scorpaena maderensis,1,2,5,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Scorpaena maderensis,1,4,5,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Scorpaena maderensis,1,4,5,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Scorpaena maderensis,1,2,8,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Scorpaena maderensis,1,4,7,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Scorpaena maderensis,1,3,8,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Scorpaena maderensis,1,1,8,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Scorpaena maderensis,1,5,6,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Scorpaena maderensis,1,3,7,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Scorpaena maderensis,1,1,5,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Scorpaena maderensis,1,1,6,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0174, 2.98,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Serranus cabrilla ,1,1,12,13.5,26.5,,Eastern Atlantic - Mediterranean, 0.0174,2.85,10,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Serranus cabrilla ,1,2,12,13.5,26.5,,Eastern Atlantic - Mediterranean, 0.0174,2.85,10,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Serranus cabrilla ,1,1,10,13.5,26.5,,Eastern Atlantic - Mediterranean, 0.0174,2.85,10,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Serranus cabrilla ,1,1,8,13.5,26.5,,Eastern Atlantic - Mediterranean, 0.0174,2.85,10,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Siganus rivulatus,1,6,15,13.5,26.5,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Siganus rivulatus,1,3,15,13.5,26.5,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,4,12,13.5,26.5,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Sirenna,AR - 2,Sphyraena chrysotaenia,1,12,17,13.5,26.5,,Indo-Pacific,0.0089,2.8528,27,Occasional, high-mobility species
28/06/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Athena,AR - 3,Sphyraena chrysotaenia,1,4,12,13.5,26.5,,Indo-Pacific,0.0089,2.8528,27,Occasional, high-mobility species
28/06/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Stephanolepis diaspros,1,1,8,13.5,26.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,1,7,13.5,26.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,1,6,13.5,26.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/06/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Sirenna,AR - 2,Trachrus sp.,1,30,15,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
28/06/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Athena,AR - 3,Trachrus sp.,1,200,10,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
28/06/2018,Spring,sdot_yam,,water_column,32.494633,34.877960,Medussa,AR - 1,Trachrus sp.,1,2,10,13.5,26.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
28/06/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Sirenna,AR - 2,Upeneus pori,1,5,5,13.5,26.5,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Sirenna,AR - 2,Upeneus pori,1,25,5,13.5,26.5,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Athena,AR - 3,Upeneus pori,1,3,17,13.5,26.5,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Athena,AR - 3,Upeneus pori,1,35,10,13.5,26.5,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
28/06/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Athena,AR - 3,Upeneus pori,1,40,6,13.5,26.5,,Indo-Pacific,0.0095,3.02,NA,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,11:00,water_column,32.496597,34.878720,Sirenna,AR - 2,Alepes djedaba,1,4,4,,30,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
01/08/2018,Summer,sdot_yam,09:30,bloks,32.492550,34.877280,True,True ,Apogon imberbis,1,1,4,,30,,Eastern Atlantic - Mediterranean,0.114,2.117,5.5,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogon imberbis,1,2,3,,30,,Eastern Atlantic - Mediterranean,0.114,2.117,5.5,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Apogon imberbis,1,6,4,,30,,Eastern Atlantic - Mediterranean,0.114,2.117,5.5,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Apogon imberbis,1,1,4,,30,,Eastern Atlantic - Mediterranean,0.114,2.117,5.5,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,6,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,1,2,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,6,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,3,4,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,6,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,4,4,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,6,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,4,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,5,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Apogonichthyoides pharaonis,1,4,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,2,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,1,6,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,6,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,1,4,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,2,2,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,5,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,3,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,1,4,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,2,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,2,4,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,2,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,1,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Apogonichthyoides pharaonis,1,3,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,8,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,10,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,8,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,5,3,,30,,Indo-Pacific,NA,NA,NA,Resident ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,2,8,,30,,Indo-Pacific,NA,NA,NA,Resident ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,13:20,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,3,7,,30,,Indo-Pacific,NA,NA,NA,Resident ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,10:15,water_column,32.494633,34.877960,Medussa,AR - 1,Boops boops,1,1500,7,,30,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,12:16,water_column,32.499030,34.880200,athena,AR - 3,Boops boops,1,10,12,,30,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,13:20,water_column,32.500896,34.880688,Tetis,AR - 4,Boops boops,1,200,7,,30,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,13:20,water_column,32.500896,34.880688,Tetis,AR - 4,Boops boops,1,1,12,,30,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,09:30,bloks,32.492550,34.877280,True,True ,Cheilodipterus novemstriatus,1,50,4,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,7,4,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Cheilodipterus novemstriatus,1,2,7,,30,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Cheilodipterus novemstriatus,1,30,4,,30,,Indo-Pacific,NA,NA,NA,Resident ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,09:30,water_column,32.492550,34.877280,True,True ,Chromis chromis,1,2,4,,30,,Eastern Atlantic - Mediterranean,0.0316,2.76,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,water_column,32.496597,34.878720,Sirenna,AR - 2,Chromis chromis,1,2,4,,30,,Eastern Atlantic - Mediterranean,0.0316,2.76,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,water_column,32.496597,34.878720,Sirenna,AR - 2,Chromis chromis,1,2,2,,30,,Eastern Atlantic - Mediterranean,0.0316,2.76,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,12:16,water_column,32.499030,34.880200,athena,AR - 3,Chromis chromis,1,10,3,,30,,Eastern Atlantic - Mediterranean,0.0316,2.76,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,12:16,water_column,32.499030,34.880200,athena,AR - 3,Chromis chromis,1,4,2,,30,,Eastern Atlantic - Mediterranean,0.0316,2.76,NA,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Diplodus vulgaris,1,2,6,,30,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Diplodus vulgaris,1,2,5,,30,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Diplodus vulgaris,1,8,8,,30,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Diplodus vulgaris,1,12,6,,30,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Diplodus vulgaris,1,8,5,,30,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Diplodus vulgaris,1,4,10,,30,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,,bloks,32.492550,34.877280,True,True ,Epinephelus aeneus,1,1,50,,30,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,,bloks,32.492550,34.877280,True,True ,Epinephelus aeneus,1,1,30,,30,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,,bloks,32.492550,34.877280,True,True ,Epinephelus aeneus,1,1,40,,30,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,10:15,bloks,32.494633,34.877960,Medussa,AR - 1,Epinephelus aeneus,1,1,70,,30,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus aeneus,1,5,50,,30,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,09:30,bloks,32.492550,34.877280,True,True ,Epinephelus costae,1,1,35,,30,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Epinephelus costae,1,1,25,,30,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Epinephelus costae,1,1,25,,30,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Epinephelus costae,1,1,40,,30,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Epinephelus costae,1,1,25,,30,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,12:16,bloks,32.499030,34.880200,athena,AR - 3,Epinephelus costae,1,1,20,,30,,Eastern Atlantic - Mediterranean,0.0076,3.12,30,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,10:15,sand,32.494633,34.877960,Medussa,AR - 1,Gobius bucchichi,1,1,7,,30,,Eastern Atlantic - Mediterranean,NA,NA,3.4,Resident ,Species showing high reef-fidelity
01/08/2018,Summer,sdot_yam,09:30,bloks,32.492550,34.877280,True,True ,Herklotsichthys punctatus,1,5,4,,30,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,09:30,bloks,32.492550,34.877280,True,True ,Herklotsichthys punctatus,1,1,3,,30,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Herklotsichthys punctatus,1,5,6,,30,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,11:00,bloks,32.496597,34.878720,Sirenna,AR - 2,Herklotsichthys punctatus,1,4,5,,30,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
01/08/2018,Summer,sdot_yam,09:30,bloks,32.492550,34.877280,True,True ,Mycteroperca rubra,1,2,35,,30,,Eastern Atlantic - Mediterranean,0.0166,3,35,Resident ,Species showing high reef-fidelity
